from_stop_id,to_stop_id,transfer_type,min_transfer_time
4199336,1993,2,268
7913233,2043,2,219
9416519,1647,2,231
6591508,1884,2,195
9128464,2227,2,230
4459282,1873,2,208
4015762,1884,2,240
9128574,2457,2,253
8367298,1762,2,213
4015760,2280,2,297
7013446,1814,2,231
7069439,2549,2,316
9416508,1890,2,186
5121380,1804,2,202
5121380,2343,2,202
7899456,1647,2,217
4037268,1647,2,217
7931980,2043,2,219
3343771,1712,2,180
1820,1819,2,55
9416520,1647,2,217
7899419,2311,2,232
7069441,2549,2,319
9327028,1804,2,240
7991814,1972,2,227
8321716,1637,2,224
3687679,2269,2,194
7013446,2353,2,231
8898401,2183,2,199
8399861,1715,2,237
7932018,1819,2,227
1166841,1715,2,140
9143922,2488,2,199
4015763,1884,2,216
7932016,2201,2,190
8399901,2425,2,201
7920896,2457,2,198
8878592,1993,2,189
8451869,2343,2,254
967989,1647,2,180
1833,1651,2,176
7920866,2423,2,226
8379517,2358,2,244
7933293,2358,2,244
7920857,1651,2,196
7920987,2513,2,225
7899424,2513,2,185
6263557,2183,2,288
7714380,1747,2,218
9416517,1678,2,210
3343777,1647,2,180
7913234,2043,2,272
4834559,1804,2,240
5231591,1993,2,258
4015757,1747,2,216
9417204,2358,2,227
8985213,1633,2,239
7899428,2032,2,195
4036824,2457,2,253
9128522,2457,2,253
3343776,1678,2,180
6591508,2280,2,195
7991814,2227,2,227
7899173,1651,2,250
1166840,2460,2,140
9416507,2286,2,198
8379515,1762,2,213
7899435,1651,2,198
1767,1647,2,120
3343778,2527,2,180
7932019,2358,2,244
1834,1651,2,200
7899430,2454,2,196
8321633,2517,2,194
4364002,1873,2,252
9416685,1882,2,203
7913276,2280,2,297
8321713,2043,2,194
8399903,2425,2,225
9384715,1745,2,208
7013444,2261,2,235
7920987,1633,2,225
8007407,1819,2,227
3442582,1884,2,216
7913273,2425,2,202
7899416,2311,2,229
4036619,2183,2,268
7899418,1844,2,235
9128464,1972,2,230
4036824,1712,2,253
5121341,2280,2,195
7899436,2531,2,201
8379515,2440,2,213
6591502,2425,2,216
4037173,1651,2,210
7931382,1890,2,186
1835,1651,2,178
7899679,2162,2,245
9217986,2531,2,257
1843,2311,2,103
7899427,2032,2,275
7714339,1747,2,205
9417146,2162,2,272
8379476,2242,2,252
7932016,1946,2,190
7899413,1647,2,207
4022892,1946,2,253
9417200,2162,2,272
1817,1816,2,63
6591506,2280,2,302
3343774,2190,2,180
7920895,2001,2,198
7931522,1647,2,207
3343777,2527,2,180
6591842,1647,2,217
7931326,2460,2,240
3343773,2190,2,180
8007369,1715,2,199
7899591,1844,2,243
9128431,2201,2,240
3926283,2014,2,229
9416515,1712,2,198
6591500,2425,2,201
7899915,2425,2,284
9128431,1946,2,240
4037210,2201,2,235
8007371,1819,2,225
7899417,2311,2,198
8007369,2460,2,199
7714336,2425,2,201
3926280,1882,2,213
8399881,2517,2,216
4834508,1804,2,241
7931762,1651,2,204
4024983,2343,2,285
7945912,2488,2,257
9128562,1702,2,199
4015761,1884,2,302
7900218,2286,2,198
7931978,2201,2,193
1722,2460,2,480
5121340,2088,2,251
7899436,1651,2,201
4037210,1946,2,235
8321714,2291,2,250
9417204,1819,2,227
7898924,1651,2,260
7931374,2488,2,281
6591502,1747,2,216
9416516,2001,2,198
7931376,2190,2,198
9416514,1702,2,192
7920859,1651,2,201
4364001,2269,2,252
9128465,1890,2,198
7932235,2286,2,257
7931375,2001,2,246
7932234,1890,2,241
9296044,2043,2,205
8985264,2513,2,239
1833,2531,2,149
7946310,1890,2,186
6664353,1651,2,201
1651,2371,2,166
7913288,2425,2,211
2376,1647,2,130
8399910,1899,2,234
7898924,2531,2,260
7913279,1884,2,195
7899693,2425,2,201
5121343,1884,2,302
5231632,1993,2,288
7920859,2531,2,201
4022893,2201,2,235
4037174,2531,2,196
5121561,2425,2,195
9128435,1819,2,244
5121378,2425,2,216
7899694,1747,2,202
8321632,2517,2,225
7899165,2278,2,207
6591526,1647,2,229
8007383,2517,2,194
9128436,2460,2,240
5121379,2088,2,221
9384715,2423,2,208
3813000,2291,2,262
8007388,1917,2,210
8399888,1917,2,271
9218057,1745,2,219
6217393,2242,2,198
8898401,1993,2,199
4199334,2183,2,291
9128511,2286,2,198
7931826,2531,2,201
7920959,1678,2,270
7913278,2280,2,215
7013441,1747,2,194
2339,1651,2,200
8379477,2242,2,199
7991802,1702,2,215
8321716,2517,2,224
7899429,2151,2,206
3687683,2183,2,268
6640123,2269,2,208
7921134,2032,2,214
7931341,2527,2,204
7931844,1651,2,190
4036617,1873,2,195
7986300,1633,2,194
8321682,2291,2,250
7913277,1884,2,302
3926279,1745,2,211
4834508,2343,2,241
7013439,1747,2,201
5231606,1633,2,194
8379477,1917,2,199
6664353,2531,2,201
6217399,2517,2,216
8007408,2358,2,244
7933362,1819,2,225
9128465,2286,2,198
8321681,2043,2,194
9416507,1890,2,198
8379441,2227,2,279
4492570,2269,2,252
8321687,1708,2,223
3681810,1884,2,225
8379518,2460,2,279
7899434,1651,2,189
7920988,2513,2,194
9417151,1946,2,193
4036825,2447,2,192
1889,1890,2,59
9128456,1946,2,262
7931341,1647,2,204
7013441,2425,2,194
4036656,2447,2,282
7933363,1819,2,212
9416539,2527,2,207
8007410,2286,2,198
7931379,1702,2,282
2226,1972,2,119
7931843,2531,2,204
6591526,2527,2,229
6217393,1917,2,198
7945889,1678,2,270
4459282,2269,2,208
5231606,2513,2,194
6263595,2183,2,268
9416515,2457,2,198
5121348,2425,2,201
9296008,2162,2,194
7931328,2286,2,198
5121561,1747,2,195
7931377,1712,2,198
7899424,1633,2,185
7899165,1882,2,207
2377,2527,2,117
7921133,2151,2,202
6591512,2343,2,232
1704,5922167,2,256
3681809,1884,2,226
6217413,2460,2,243
1835,2531,2,149
4036654,2457,2,253
7899421,2459,2,189
6591509,2088,2,221
8898400,2183,2,189
9417150,2201,2,190
3690071,2014,2,247
3689893,1873,2,206
3749693,2460,2,240
7900218,1890,2,198
9417154,2358,2,225
2467,1715,2,480
3343772,1712,2,180
5231618,1633,2,225
5121339,2343,2,232
2377,1647,2,130
4036654,1712,2,253
7714338,1747,2,206
6591548,1647,2,229
5121378,1747,2,216
4199336,2183,2,268
3689892,1873,2,311
7900034,1702,2,199
7933290,2201,2,240
6217400,2517,2,194
7931521,1647,2,253
7899435,2531,2,198
3926281,2278,2,207
7931978,1946,2,193
4199333,2183,2,268
7913288,1747,2,211
9417154,1819,2,225
7913233,2162,2,219
3687683,1993,2,268
6591507,2280,2,215
7932277,2286,2,254
7913230,1946,2,194
4015763,2280,2,216
3442581,1884,2,240
9416653,1882,2,203
4037046,1678,2,270
9295943,2460,2,279
9218053,1651,2,257
4459241,2286,2,198
9362034,1702,2,198
8321636,2162,2,205
7911747,1637,2,216
7013443,1936,2,285
7275146,1678,2,257
5121342,1884,2,215
7131568,2280,2,197
8007378,1895,2,233
2469,2460,2,480
7921133,2032,2,202
2467,2460,2,480
6591510,2088,2,251
7920883,2531,2,204
7013442,1747,2,233
7920867,2423,2,207
4015757,2425,2,216
3687684,1993,2,270
9128456,2201,2,262
2226,2227,2,86
9416504,2460,2,237
6217413,1715,2,243
1946,2200,2,300
7920858,2531,2,210
7921353,2261,2,200
2487,2488,2,90
8321719,2453,2,223
8399902,1747,2,284
7899415,1647,2,256
6263558,2183,2,258
7932057,1882,2,203
6591548,2527,2,229
4037268,2527,2,217
8007365,2227,2,195
4008919,2343,2,242
8379450,1819,2,212
9416689,1651,2,239
9417150,1946,2,190
9417147,2043,2,219
7933290,1946,2,240
7931763,2531,2,190
4037285,2358,2,212
2338,1651,2,138
7827085,2549,2,319
9218120,1745,2,213
7898923,2531,2,256
4036750,1890,2,198
3681850,1884,2,225
9362043,2527,2,204
9128562,2447,2,199
7899734,2043,2,225
4008918,1804,2,240
5121344,2280,2,297
8007364,2447,2,215
9218117,2531,2,257
9416519,2527,2,231
6263560,2269,2,213
2449,5922167,2,256
6263593,1873,2,195
7946311,2286,2,198
7013445,1816,2,234
7899416,1844,2,229
3442581,2280,2,240
9128437,2460,2,199
7986284,2513,2,225
9416689,2531,2,239
6591511,2343,2,202
4199339,1873,2,240
6263559,2183,2,203
8357913,2460,2,240
4036751,2286,2,186
7931825,1651,2,203
9296077,1890,2,198
3689892,2269,2,311
2302,2531,2,171
9128435,2358,2,244
5231591,2183,2,258
6591507,1884,2,215
2354,2353,2,71
3689893,2269,2,206
3687678,2269,2,207
2497,2517,2,81
4199335,1993,2,270
7991802,2447,2,215
1724,1715,2,480
5231590,2183,2,268
7013444,1936,2,235
9217792,2531,2,257
9416653,2278,2,203
8379518,1715,2,279
7945889,2488,2,270
5121010,1804,2,254
4008918,2343,2,240
5121859,2343,2,240
9218057,2423,2,219
3343770,1702,2,180
2487,1678,2,119
4459279,1993,2,288
9416517,2190,2,246
7931375,2488,2,210
7933364,2441,2,223
8321635,1895,2,203
8379473,1708,2,236
7913220,1890,2,254
5121341,1884,2,195
8007382,1637,2,224
7899591,2311,2,243
8878592,2183,2,189
8007366,2286,2,245
7932235,1890,2,257
9416516,2190,2,198
7913221,2286,2,241
7827085,2088,2,319
7932056,2278,2,207
8321687,2453,2,223
4037209,2201,2,253
3926289,2531,2,196
7013443,2261,2,285
4199334,1993,2,291
7899694,2425,2,202
7899455,2531,2,204
7931378,2447,2,192
2338,2531,2,122
6591500,1747,2,201
4834559,2343,2,240
7275216,2488,2,270
9417206,1715,2,240
9417156,1819,2,227
8379473,2453,2,236
5231632,2183,2,288
6263557,1993,2,288
4036825,1702,2,192
8007378,2291,2,233
7920897,1702,2,213
8399861,2460,2,237
4036659,1890,2,186
8007382,2517,2,224
7647698,1745,2,192
9128432,1946,2,208
7647698,2423,2,192
3926278,2423,2,203
7013442,2425,2,233
7131598,2088,2,316
7946311,1890,2,198
6263593,2269,2,195
7827023,2549,2,221
9417157,1819,2,244
9128432,2201,2,208
8007410,1890,2,198
3343775,2488,2,180
8321685,2517,2,208
9362043,1647,2,204
7013440,1747,2,206
7931384,1715,2,237
8007416,2190,2,230
3926287,1651,2,198
3343771,2457,2,180
8007383,1637,2,194
7898923,1651,2,256
7920866,1745,2,226
2497,1637,2,96
3672265,1745,2,213
3343770,2447,2,180
7921352,1936,2,213
7275216,1678,2,270
8399889,1917,2,199
5121344,1884,2,297
8399910,2295,2,234
3926281,1882,2,207
8399904,2425,2,225
5121347,1747,2,284
6217394,2242,2,271
7932020,1715,2,243
8321630,2453,2,210
7931372,1647,2,217
4045021,2460,2,240
7931980,2162,2,219
8321719,1708,2,223
5231588,1873,2,195
4036656,1702,2,282
7714336,1747,2,201
7911789,2517,2,205
967989,2527,2,180
8321685,1637,2,208
7921352,2261,2,213
7275303,1946,2,253
9217986,1651,2,257
7013445,2355,2,234
9296004,2043,2,205
9417157,2358,2,244
5121859,1804,2,240
9416657,1651,2,239
8379476,1917,2,252
3926282,2133,2,192
8451868,1804,2,240
3672265,2423,2,213
1834,2531,2,200
7932014,2162,2,272
7920867,1745,2,207
8451869,1804,2,254
7933293,1819,2,244
3687680,2269,2,187
1722,1715,2,480
4015756,2425,2,216
8007388,2242,2,210
7899991,2457,2,253
7131568,1884,2,197
7931522,2527,2,207
7899174,2531,2,237
5121379,2549,2,221
7069441,2088,2,319
7275303,2201,2,253
3343775,1678,2,180
8007407,2358,2,227
9417159,2460,2,199
7714338,2425,2,206
4037171,1651,2,204
3343769,2447,2,180
5121340,2549,2,251
9416685,2278,2,203
7899413,2527,2,207
9416513,2447,2,282
8399911,2440,2,213
7069439,2088,2,316
8007370,2460,2,243
2102,1890,2,250
9417206,2460,2,240
7932019,1819,2,244
9296077,2286,2,198
4036751,1890,2,186
8379472,2453,2,245
7920883,1651,2,204
8379517,1819,2,244
7013439,2425,2,201
4036827,1890,2,257
9218053,2531,2,257
5121808,1804,2,243
3343774,2001,2,180
1971,1972,2,133
9128434,2358,2,227
7899720,1747,2,217
7827025,2088,2,316
8321713,2162,2,194
7913277,2280,2,302
7931825,2531,2,203
8399904,1747,2,225
8007366,1890,2,245
7931843,1651,2,204
4036620,1993,2,258
7931328,1890,2,198
4015756,1747,2,216
7931521,2527,2,253
9416503,1715,2,240
9217793,2531,2,257
9417146,2043,2,272
3926277,2423,2,207
3681809,2280,2,226
9416538,2527,2,204
8985213,2513,2,239
9128466,2286,2,257
7899427,2151,2,275
7827023,2088,2,221
3926280,2278,2,213
2310,1844,2,106
7899679,2043,2,245
6217400,1637,2,194
9128522,1712,2,253
9295943,1715,2,279
7647697,1745,2,208
7647697,2423,2,208
8321635,2291,2,203
9128454,1819,2,225
7931374,1678,2,281
7913220,2286,2,254
8357864,2286,2,269
6217399,1637,2,216
4045020,2358,2,244
7899456,2527,2,217
3893337,1890,2,198
8379442,1972,2,279
3749693,1715,2,240
9218120,2423,2,213
9416504,1715,2,237
1971,2227,2,99
7131599,2549,2,319
5231633,2183,2,270
7899420,1714,2,194
8321636,2043,2,205
8878611,2183,2,199
7931375,2190,2,246
9417151,2201,2,193
7932056,1882,2,207
7899419,1844,2,232
7931376,2001,2,198
6591501,1747,2,284
2302,1651,2,209
7931342,1647,2,207
9416657,2531,2,239
1820,2358,2,62
4015760,1884,2,297
5419723,2343,2,228
9143922,1678,2,199
7913272,1747,2,201
2359,1819,2,51
7932057,2278,2,203
8321632,1637,2,225
5121343,2280,2,302
9128434,1819,2,227
7899417,1844,2,198
1766,2527,2,101
9128574,1712,2,253
8321717,2517,2,208
6640122,2269,2,208
7899455,1651,2,204
8379483,2353,2,263
8357864,1890,2,269
7931384,2460,2,237
9217367,2531,2,257
8357913,1715,2,240
3926278,1745,2,203
5231633,1993,2,270
9296044,2162,2,205
3893337,2286,2,198
5121562,2425,2,189
4036660,1890,2,257
2102,2286,2,250
1687,1637,2,110
7931326,1715,2,240
8007408,1819,2,244
4024982,1804,2,310
9417200,2043,2,272
7899693,1747,2,201
3812997,1895,2,192
7714380,2425,2,218
4045020,1819,2,244
1843,1844,2,98
8399880,2517,2,194
8985214,1633,2,226
7931568,1647,2,217
8451868,2343,2,240
6263559,1993,2,203
4459265,1633,2,225
2531,1832,2,153
1766,1647,2,113
6591512,1804,2,232
7275146,2488,2,257
4008891,1804,2,242
2468,2460,2,480
5231590,1993,2,268
4036660,2286,2,257
8007379,1895,2,245
8321684,1637,2,224
7899421,1714,2,189
4037286,1946,2,262
7899428,2151,2,195
3926283,2133,2,229
7920896,1712,2,198
8399880,1637,2,194
7931372,2527,2,217
4036635,2513,2,194
7913276,1884,2,297
6591501,2425,2,284
7899426,2151,2,250
7932018,2358,2,227
1889,2286,2,67
4008945,2343,2,239
7131599,2088,2,319
1651,1832,2,136
7920858,1651,2,210
6591510,2549,2,251
9128454,2358,2,225
7921353,1936,2,200
8007389,2242,2,198
2359,2358,2,56
7931763,1651,2,190
7899414,2527,2,243
6591506,1884,2,302
4459265,2513,2,225
7913230,2201,2,194
9218054,2531,2,257
9362033,1712,2,191
7933363,2358,2,212
7920897,2447,2,213
3690071,2133,2,247
4036826,2447,2,282
7946310,2286,2,186
7921134,2151,2,214
7931975,1819,2,225
5419723,1804,2,228
7991803,2227,2,195
967988,2527,2,180
1723,2460,2,480
4022893,1946,2,235
8321681,2162,2,194
7932202,2527,2,217
4037284,1715,2,199
4036617,2269,2,195
4008944,1804,2,240
6591511,1804,2,202
9417159,1715,2,199
3681850,2280,2,225
4459280,2183,2,270
7932277,1890,2,254
4037171,2531,2,204
5121339,1804,2,232
7931373,2527,2,231
9416520,2527,2,217
3812998,1895,2,217
7931379,2447,2,282
4492570,1873,2,252
9362033,2457,2,191
4364002,2269,2,252
7931377,2457,2,198
5231635,2269,2,208
1677,2488,2,63
9218117,1651,2,257
4037286,2201,2,262
7899431,1709,2,198
9128511,1890,2,198
9128436,1715,2,240
7899425,1633,2,218
9296008,2043,2,194
3926288,1651,2,210
7920895,2190,2,198
3926279,2423,2,211
4008945,1804,2,239
7899174,1651,2,237
8007365,1972,2,195
9417147,2162,2,219
2053,2286,2,250
3926286,1651,2,217
8007389,1917,2,198
9217367,1651,2,257
2449,5922218,2,255
4036620,2183,2,258
7899173,2531,2,250
8007371,2358,2,225
8399911,1762,2,213
7275302,2201,2,235
7932020,2460,2,243
3926287,2531,2,198
8379472,1708,2,245
9416513,1702,2,282
4199377,1873,2,195
7945912,1678,2,257
7899429,2032,2,206
7899166,1882,2,203
5231618,2513,2,225
8007401,1917,2,267
8321682,1895,2,250
9416503,2460,2,240
1166841,2460,2,140
7899425,2513,2,218
8898400,1993,2,189
9417158,2460,2,243
8379484,2353,2,231
8379450,2358,2,212
6591450,2527,2,217
7931382,2286,2,186
1166840,1715,2,140
7931378,1702,2,192
3926286,2531,2,217
8379441,1972,2,279
3813000,1895,2,262
8399881,1637,2,216
3812997,2291,2,192
4008891,2343,2,242
3749689,1890,2,269
7931975,2358,2,225
